Product ID,Batch Number,Manufacturing Date,Expiry Date,Current Stock,Sales Velocity (units/day)
HP006,B73369,2024-02-05,2026-02-04,4953,5.08
HP004,B82678,2024-02-26,2025-02-25,2552,27.67
HP002,B64090,2023-11-15,2024-11-14,4195,60.85
HP012,B67411,2024-12-23,2025-12-23,4250,14.2
HP012,B32151,2023-06-15,2024-06-14,2304,27.61
HP009,B15074,2025-05-16,2026-05-16,186,34.84
HP010,B17328,2023-02-09,2024-08-02,321,46.02
HP012,B49465,2023-09-13,2024-09-12,567,22.33
HP008,B50702,2023-06-07,2024-11-28,376,28.94
HP010,B27905,2024-04-06,2026-04-06,4207,23.08
HP001,B96975,2024-12-20,2025-12-20,3717,52.12
HP008,B23964,2023-10-20,2025-04-12,2280,59.82
HP011,B31733,2023-07-28,2025-01-18,343,16.9
HP007,B77656,2023-05-03,2024-10-24,2874,55.45
HP001,B30113,2024-07-11,2025-01-07,2452,53.56
HP009,B46771,2023-03-26,2024-03-25,3064,13.1
HP009,B70824,2023-01-29,2023-07-28,2566,55.55
HP008,B37204,2024-09-12,2025-09-12,2296,45.89
HP009,B32376,2023-08-13,2024-08-12,3038,18.23
HP001,B68270,2024-07-01,2025-07-01,4178,52.77
HP003,B74383,2024-06-25,2026-06-25,1530,13.65
HP011,B68934,2024-09-22,2026-03-16,1166,60.16
HP009,B92848,2023-09-18,2024-09-17,1947,55.21
HP009,B79501,2023-05-30,2023-11-26,4762,25.61
HP011,B97604,2024-04-30,2026-04-30,1018,15.7
HP005,B13469,2025-03-04,2026-03-04,4826,47.68
HP005,B64573,2025-05-28,2027-05-28,4112,23.51
HP008,B70557,2024-08-05,2025-08-05,3809,51.65
HP002,B20205,2024-10-08,2026-04-01,2321,22.67
HP002,B22464,2023-01-06,2024-06-29,2337,62.94
HP009,B82603,2023-08-27,2024-08-26,4554,48.39
HP011,B94572,2023-01-11,2025-01-10,3990,62.84
HP008,B89278,2023-06-14,2024-06-13,2021,13.8
HP010,B21603,2024-07-27,2025-07-27,3733,13.58
HP006,B30900,2024-12-10,2025-12-10,3392,32.09
HP010,B41221,2023-04-07,2025-04-06,2840,17.79
HP004,B60809,2024-04-09,2026-04-09,214,55.76
HP005,B27563,2024-11-26,2025-11-26,2470,9.66
HP012,B12355,2024-11-13,2025-11-13,3381,14.74
HP004,B53340,2025-06-14,2027-06-14,221,67.91
HP006,B59526,2024-12-28,2025-12-28,4365,57.14
HP012,B13368,2024-09-02,2025-09-02,4441,48.01
HP011,B47322,2025-05-16,2026-11-07,1111,53.64
HP001,B43135,2024-10-31,2025-10-31,4588,52.53
HP003,B93059,2023-02-19,2025-02-18,4375,10.03
HP006,B16095,2024-10-26,2026-04-19,3278,51.36
HP010,B66312,2024-09-26,2026-03-20,150,3.47
HP008,B70918,2023-03-23,2025-03-22,2019,60.12
HP006,B38187,2024-11-14,2026-05-08,3725,49.51
HP008,B87811,2024-10-22,2026-10-22,2650,50.79
HP002,B59430,2023-08-18,2024-08-17,4879,32.56
HP006,B51540,2024-08-25,2026-08-25,3744,19.08
HP003,B36236,2023-11-25,2025-11-24,1466,34.85
HP007,B14876,2023-03-01,2024-08-22,3737,1.12
HP007,B42102,2025-03-08,2026-03-08,4149,21.75
HP002,B26376,2024-09-11,2025-09-11,3967,5.94
HP004,B91846,2023-04-13,2024-10-04,3332,18.27
HP004,B35043,2023-11-10,2025-05-03,666,36.3
HP008,B84172,2025-01-10,2027-01-10,4349,53.66
HP010,B61695,2024-06-17,2026-06-17,4714,32.0
HP002,B42091,2025-05-04,2027-05-04,916,34.31
HP006,B94381,2024-01-24,2026-01-23,3585,45.17
HP004,B54147,2025-02-24,2027-02-24,3406,43.64
HP002,B89222,2023-09-27,2025-09-26,2351,32.42
HP011,B19083,2024-10-12,2026-10-12,4627,20.42
HP012,B53510,2023-02-12,2024-02-12,766,49.77
HP011,B44687,2023-02-13,2025-02-12,2712,48.6
HP012,B68963,2023-07-01,2023-12-28,3709,29.86
HP002,B20260,2023-10-19,2025-10-18,225,49.35
HP008,B18342,2024-12-19,2025-12-19,1262,34.55
HP005,B85348,2023-01-01,2024-06-24,3453,1.11
HP012,B51662,2025-03-25,2025-09-21,1240,34.45
HP006,B40209,2025-01-24,2026-01-24,3228,10.18
HP009,B91005,2025-01-05,2026-01-05,657,9.43
HP004,B73071,2024-12-13,2026-06-06,4675,10.8
HP004,B67098,2025-01-17,2026-07-11,3867,1.96
HP009,B15545,2023-09-26,2024-09-25,1034,41.92
HP008,B73309,2024-09-06,2025-09-06,3634,42.09
HP005,B98182,2024-08-05,2025-08-05,1129,25.33
HP001,B65490,2024-06-19,2025-06-19,110,56.23
HP012,B61179,2023-06-29,2023-12-26,1627,12.24
HP008,B69622,2023-03-19,2024-03-18,255,65.97
HP009,B86009,2023-01-29,2023-07-28,4922,52.27
HP008,B51859,2023-08-27,2025-02-17,1211,28.83
HP001,B53668,2024-06-09,2025-06-09,4617,65.99
HP007,B68645,2023-01-06,2024-06-29,3690,68.52
HP011,B61342,2023-11-07,2025-11-06,4013,61.09
HP005,B98933,2023-07-04,2025-07-03,4593,61.72
HP006,B68389,2023-02-24,2025-02-23,1966,49.44
HP007,B60352,2023-05-28,2024-11-18,4519,23.76
HP006,B40896,2024-04-26,2026-04-26,256,5.74
HP004,B71137,2024-10-18,2026-10-18,4098,17.61
HP003,B46045,2025-03-05,2026-03-05,1290,30.24
HP006,B82861,2023-04-03,2024-04-02,767,54.28
HP005,B61341,2023-06-10,2024-12-01,189,27.28
HP006,B65478,2024-07-26,2026-01-17,3453,14.22
HP010,B12644,2024-03-21,2026-03-21,2146,58.26
HP009,B18317,2023-03-21,2024-03-20,4163,9.52
HP006,B76492,2024-11-10,2026-05-04,4508,23.07
HP002,B77496,2025-01-13,2026-07-07,1658,42.37
HP008,B95728,2023-09-24,2025-03-17,1438,30.97
HP004,B46713,2023-06-23,2024-12-14,3307,17.38
HP001,B67866,2023-12-21,2024-06-18,154,15.67
HP001,B29083,2023-05-14,2024-05-13,1482,41.59
HP001,B48338,2023-08-03,2024-01-30,2179,51.01
HP004,B48493,2025-05-09,2027-05-09,2918,1.66
HP001,B39740,2024-07-23,2025-01-19,4656,44.92
HP004,B80194,2025-06-07,2027-06-07,261,16.43
HP003,B41982,2023-01-24,2025-01-23,4446,40.02
HP002,B59163,2024-05-15,2025-05-15,1872,14.24
HP001,B45420,2024-08-24,2025-08-24,2750,40.62
HP001,B40537,2023-11-12,2024-11-11,3859,21.25
HP011,B26994,2025-04-16,2027-04-16,1186,44.32
HP010,B42030,2025-05-13,2027-05-13,1175,47.21
HP009,B59789,2024-03-23,2024-09-19,1152,66.21
HP009,B66440,2023-08-15,2024-08-14,4102,21.77
HP005,B50626,2023-08-24,2024-08-23,2303,41.47
HP011,B73874,2023-10-01,2024-09-30,1230,1.75
HP005,B62434,2024-11-15,2026-05-09,2057,48.11
HP001,B39969,2023-05-24,2024-05-23,3790,48.49
HP008,B58932,2024-10-28,2026-10-28,857,23.64
HP003,B70446,2025-03-26,2027-03-26,3176,22.98
HP011,B62926,2024-05-05,2025-10-27,3393,50.5
HP009,B21787,2024-08-16,2025-08-16,673,21.15
HP005,B70095,2024-07-25,2025-07-25,1068,18.92
HP004,B68694,2023-07-27,2025-01-17,4464,7.23
HP004,B87625,2024-01-02,2026-01-01,1894,36.91
HP006,B73653,2024-05-01,2026-05-01,4633,34.94
HP005,B13366,2023-01-01,2024-12-31,4246,18.14
HP004,B10984,2023-11-20,2024-11-19,3597,31.61
HP009,B26614,2024-06-05,2024-12-02,2978,14.26
HP010,B98959,2023-12-14,2025-06-06,2411,35.33
HP010,B74758,2025-01-06,2026-01-06,3649,32.32
HP004,B99819,2023-09-14,2025-09-13,4196,65.24
HP005,B50641,2025-02-13,2026-02-13,4503,63.69
HP011,B72034,2024-06-27,2025-12-19,3471,3.66
HP004,B43660,2023-11-23,2024-11-22,2967,1.67
HP010,B86166,2023-06-06,2024-11-27,4889,35.52
HP001,B51057,2024-10-27,2025-10-27,4940,17.82
HP002,B16749,2025-04-24,2027-04-24,303,35.22
HP003,B31196,2023-09-17,2024-09-16,2609,62.48
HP010,B41562,2024-04-11,2026-04-11,2888,63.87
HP007,B95741,2025-02-27,2027-02-27,1699,7.17
HP007,B48367,2023-01-31,2024-01-31,4525,8.97
HP002,B34864,2024-03-04,2026-03-04,157,58.1
HP003,B89594,2025-05-18,2027-05-18,2622,20.29
HP004,B37908,2023-11-29,2025-05-22,699,28.88
HP011,B71804,2023-01-31,2024-01-31,3741,28.45
HP008,B33565,2024-12-29,2026-12-29,1168,12.96
HP006,B32794,2023-11-17,2024-11-16,1650,29.62
HP008,B23977,2023-01-13,2025-01-12,2567,18.99
HP001,B19523,2024-07-18,2025-07-18,4355,63.86
HP012,B98740,2023-02-18,2024-02-18,4179,4.57
HP007,B50287,2024-03-25,2025-03-25,4792,65.38
HP005,B40661,2023-12-19,2025-06-11,1665,3.94
HP012,B98555,2023-03-25,2023-09-21,3553,50.37
HP012,B85434,2023-03-15,2024-03-14,3485,45.1
HP003,B79885,2024-03-27,2025-03-27,4237,42.75
HP012,B99129,2024-02-15,2024-08-13,3712,66.57
HP004,B19023,2025-06-12,2026-06-12,4891,54.41
HP001,B60348,2023-04-22,2024-04-21,3233,51.04
HP011,B22368,2024-12-11,2026-06-04,4341,40.72
HP003,B31651,2024-07-29,2026-01-20,675,18.75
HP006,B60722,2023-08-19,2024-08-18,4081,28.32
HP002,B53600,2023-11-08,2025-11-07,1022,55.65
HP011,B14847,2023-12-10,2025-12-09,67,35.44
HP007,B68730,2023-08-14,2025-02-04,2558,23.26
HP006,B35659,2023-03-06,2024-08-27,1190,19.58
HP002,B74760,2024-08-25,2026-08-25,1075,16.72
HP012,B66462,2024-12-13,2025-12-13,3042,35.88
HP008,B65535,2023-10-21,2025-04-13,438,13.53
HP002,B70510,2023-04-15,2024-10-06,3665,64.59
HP012,B89485,2023-04-18,2024-04-17,758,34.44
HP009,B84514,2024-09-25,2025-09-25,2156,35.34
HP012,B25347,2024-12-15,2025-12-15,2443,36.47
HP005,B51752,2025-01-10,2026-01-10,2400,20.84
HP004,B85901,2023-06-15,2025-06-14,4056,66.74
HP010,B76995,2024-07-19,2025-07-19,3317,57.76
HP004,B32812,2024-03-22,2026-03-22,2293,60.69
HP002,B32542,2023-02-01,2024-02-01,2998,19.1
HP010,B25207,2023-09-11,2025-09-10,3909,2.26
HP008,B47520,2024-12-15,2026-12-15,3115,40.91
HP012,B82624,2023-09-04,2024-03-02,639,39.89
HP004,B57438,2023-04-21,2024-04-20,3822,59.26
HP011,B63935,2023-06-20,2024-12-11,4497,65.22
HP003,B20022,2024-06-26,2026-06-26,2728,58.17
HP007,B63712,2024-12-04,2026-05-28,1323,2.1
HP005,B57472,2024-09-06,2026-02-28,1588,9.08
HP010,B71111,2025-03-11,2026-03-11,2935,56.16
HP005,B83970,2024-08-07,2025-08-07,2097,19.98
HP002,B22169,2024-01-19,2025-01-18,81,23.21
HP006,B96011,2023-10-25,2025-10-24,3767,44.98
HP012,B89473,2025-02-07,2025-08-06,3760,61.61
HP010,B19396,2025-05-19,2026-05-19,4412,47.94
HP009,B93584,2025-05-07,2026-05-07,4545,11.28
HP010,B13447,2024-04-18,2025-04-18,1771,38.97
HP008,B12253,2023-11-13,2025-11-12,2568,60.89
HP011,B87684,2024-05-08,2025-05-08,506,60.72
HP005,B19754,2023-08-26,2025-08-25,2319,60.82
HP005,B97504,2023-11-15,2025-11-14,1253,36.76
HP005,B36371,2024-05-09,2026-05-09,4481,36.16
HP009,B96977,2024-08-02,2025-01-29,4006,11.34
HP002,B65913,2024-06-13,2025-06-13,3138,3.47
HP009,B18620,2023-02-26,2024-02-26,1248,62.57
HP011,B57896,2025-03-26,2027-03-26,1388,13.53
HP001,B13744,2023-09-23,2024-09-22,4907,52.02
HP007,B79040,2023-07-04,2024-07-03,4804,23.52
HP008,B56443,2023-11-15,2025-05-08,2294,11.65
HP004,B50723,2024-11-21,2026-11-21,2246,25.3
HP001,B90657,2024-03-08,2025-03-08,3500,66.84
HP002,B97817,2024-04-26,2025-04-26,355,6.82
HP005,B89546,2024-06-09,2025-12-01,3368,10.29
HP011,B33421,2023-03-06,2024-08-27,4387,64.15
HP009,B86289,2023-12-23,2024-06-20,1679,8.7
HP003,B56965,2025-02-10,2026-02-10,1465,66.02
HP010,B37143,2024-05-27,2026-05-27,2700,28.92
HP009,B28380,2023-09-04,2024-09-03,3600,67.81
HP008,B97564,2024-10-16,2026-04-09,1822,43.75
HP006,B77650,2025-05-10,2027-05-10,4764,32.13
HP003,B35054,2024-08-19,2026-02-10,3470,13.79
HP007,B54884,2023-08-06,2025-01-27,628,4.55
HP007,B64619,2024-08-09,2026-01-31,498,17.2
HP009,B20641,2025-05-09,2026-05-09,588,25.76
HP011,B24659,2024-10-19,2026-10-19,803,40.18
HP010,B89768,2023-11-28,2025-11-27,1586,20.54
HP008,B62187,2025-04-04,2027-04-04,2424,66.2
HP006,B68068,2023-01-08,2024-01-08,3160,4.15
HP011,B54577,2023-03-27,2024-09-17,3522,16.51
HP002,B74202,2023-08-03,2025-01-24,738,7.34
HP004,B69067,2024-09-23,2026-03-17,404,41.98
HP011,B44141,2025-06-11,2027-06-11,2270,8.8
HP002,B85354,2024-07-30,2026-07-30,519,2.0
HP012,B90309,2024-06-08,2025-06-08,3292,14.01
HP004,B32015,2025-01-25,2026-07-19,4313,53.55
HP003,B95563,2023-08-20,2025-02-10,1196,58.62
HP006,B52545,2024-12-11,2025-12-11,4868,17.44
HP005,B43703,2024-07-31,2026-07-31,1990,20.15
HP011,B66044,2025-03-22,2026-03-22,2045,13.33
HP011,B83011,2023-08-14,2024-08-13,3234,68.85
HP002,B82698,2024-04-16,2025-10-08,4134,39.14
HP008,B56223,2023-01-28,2025-01-27,161,68.12
HP002,B35129,2023-09-10,2025-03-03,1361,16.26
HP004,B28488,2023-09-05,2025-02-26,255,29.84
HP002,B65015,2024-02-12,2025-08-05,3155,39.78
HP003,B51950,2025-03-04,2026-08-26,2827,67.13
HP011,B37071,2025-02-18,2026-02-18,539,68.69
HP004,B88175,2023-01-09,2024-07-02,1313,32.62
HP010,B81489,2024-01-26,2026-01-25,4883,28.12
HP008,B66786,2023-11-19,2025-05-12,4932,64.37
HP003,B96154,2024-02-24,2026-02-23,4395,13.27
HP003,B93371,2024-02-13,2025-02-12,1709,26.79
HP005,B32937,2024-08-30,2026-02-21,4177,20.84
HP003,B35632,2023-01-06,2025-01-05,2206,25.97
HP008,B65970,2024-09-03,2026-09-03,1953,68.08
HP012,B97870,2024-02-18,2024-08-16,2033,65.13
HP012,B48898,2024-07-15,2025-07-15,727,35.35
HP001,B76821,2024-01-22,2025-01-21,1576,8.59
HP001,B85341,2023-08-12,2024-08-11,813,64.92
HP001,B53986,2024-07-22,2025-07-22,2323,9.15
HP005,B72616,2025-04-17,2026-04-17,107,9.69
HP006,B17296,2025-05-08,2026-05-08,3463,29.76
HP002,B69490,2024-07-20,2025-07-20,3936,49.31
HP009,B25793,2025-05-11,2026-05-11,278,68.0
HP005,B68427,2025-04-28,2026-10-20,52,35.68
HP008,B89513,2023-01-26,2024-07-19,715,57.52
HP012,B29477,2025-01-07,2025-07-06,2671,50.37
HP012,B57864,2023-01-11,2024-01-11,846,63.99
HP003,B15049,2023-03-20,2024-03-19,2324,57.79
HP009,B75698,2024-08-31,2025-02-27,915,1.48
HP011,B72064,2023-06-10,2024-12-01,1924,17.76
HP002,B22953,2025-06-11,2026-12-03,218,41.33
HP011,B13751,2025-05-31,2026-05-31,2290,60.12
HP005,B21767,2025-01-12,2026-07-06,1629,56.43
HP005,B45673,2025-02-11,2026-02-11,2741,11.74
HP010,B88044,2024-08-04,2026-08-04,4945,38.12
HP007,B70905,2024-11-19,2025-11-19,3322,28.8
HP007,B98658,2024-12-21,2026-06-14,182,51.38
HP006,B88871,2023-03-23,2024-03-22,1341,59.47
HP011,B78702,2023-04-09,2024-04-08,118,55.12
HP006,B30490,2024-09-13,2026-09-13,3880,55.66
HP012,B99815,2023-07-10,2024-07-09,3936,31.7
HP005,B55215,2024-12-19,2025-12-19,2739,46.02
HP006,B72356,2023-02-11,2024-02-11,1026,35.51
HP012,B32787,2025-02-08,2026-02-08,1543,42.31
HP001,B94950,2023-07-22,2024-07-21,3094,54.42
HP005,B65260,2023-04-30,2025-04-29,3300,14.72
HP010,B27990,2023-12-25,2024-12-24,2901,4.75
HP001,B33288,2023-12-15,2024-12-14,1115,11.96
HP005,B73227,2023-10-08,2025-10-07,509,28.37
HP012,B82130,2025-01-06,2026-01-06,4241,13.14
HP009,B23685,2025-01-19,2025-07-18,472,43.74
HP008,B24270,2024-05-27,2025-05-27,2738,16.06
HP011,B68265,2024-07-29,2026-01-20,4428,41.2
HP009,B10020,2024-10-10,2025-10-10,2174,68.32
HP008,B65140,2024-03-13,2025-03-13,4838,62.78
HP010,B55071,2024-04-08,2025-04-08,918,54.78
HP005,B78703,2023-03-07,2025-03-06,4134,25.28
HP005,B85990,2025-06-09,2027-06-09,1542,34.3
HP008,B51239,2024-07-07,2025-12-29,921,53.34
HP006,B28977,2023-11-20,2024-11-19,4944,53.34
HP005,B61001,2024-08-10,2025-08-10,225,13.4
HP005,B29398,2024-11-27,2025-11-27,632,41.97
HP003,B68266,2025-03-17,2026-09-08,2007,62.02
HP001,B34311,2023-02-04,2024-02-04,507,52.69
HP009,B52787,2024-10-21,2025-04-19,2249,67.47
HP006,B66762,2024-10-29,2026-10-29,4838,51.49
HP009,B93677,2023-01-14,2023-07-13,1925,6.26
HP004,B95629,2024-12-13,2026-12-13,184,39.63
HP009,B74516,2023-10-17,2024-04-14,1332,42.27
HP002,B95620,2024-11-24,2025-11-24,3974,10.81
HP001,B79522,2023-04-17,2024-04-16,3131,21.99
HP011,B41641,2024-02-09,2026-02-08,2569,57.09
HP003,B80938,2024-04-20,2025-10-12,4225,5.34
HP003,B13136,2023-07-03,2024-07-02,4581,68.13
HP002,B68735,2023-05-22,2025-05-21,4364,46.06
HP006,B57564,2024-04-13,2025-10-05,847,14.92
HP004,B17151,2024-04-27,2025-04-27,4547,23.45
HP007,B68689,2024-08-17,2026-02-08,3394,8.53
HP006,B43169,2024-10-17,2025-10-17,1965,49.41
HP001,B30955,2023-12-02,2024-05-30,1236,69.26
HP004,B17418,2023-09-22,2025-09-21,2701,54.52
HP012,B79239,2023-07-27,2024-07-26,3458,34.29
HP006,B46473,2023-02-04,2024-07-28,3185,5.57
HP004,B62504,2025-06-17,2027-06-17,2222,65.58
HP007,B34161,2023-04-07,2024-09-28,1659,26.53
HP012,B80153,2023-09-21,2024-03-19,3034,7.82
HP007,B13613,2023-05-07,2024-10-28,4736,30.68
HP002,B38506,2023-11-30,2025-05-23,147,2.25
HP010,B20718,2024-09-02,2026-02-24,2737,43.6
HP010,B12481,2023-05-16,2024-11-06,1081,49.29
HP012,B70072,2023-09-08,2024-03-06,2758,62.21
HP002,B68271,2024-02-20,2026-02-19,4590,48.8
HP002,B18446,2024-06-11,2025-12-03,2717,5.25
HP007,B30308,2024-07-10,2025-07-10,1104,50.58
HP011,B49825,2024-12-02,2026-12-02,4225,63.78
HP007,B27994,2023-08-16,2025-08-15,884,64.37
HP004,B43239,2024-01-23,2026-01-22,393,31.72
HP008,B74763,2023-03-24,2024-03-23,4035,56.4
HP006,B37680,2025-04-17,2027-04-17,3617,46.81
HP002,B32870,2023-10-13,2025-04-05,936,54.47
HP002,B51159,2025-02-04,2026-02-04,4200,57.04
HP001,B68406,2023-03-10,2023-09-06,4374,46.89
HP007,B76118,2023-03-16,2025-03-15,2659,28.57
HP008,B89571,2024-03-30,2026-03-30,1552,66.84
HP006,B20205,2023-02-08,2025-02-07,885,31.23
HP007,B13418,2025-03-19,2026-03-19,51,43.46
HP011,B87874,2023-06-25,2024-12-16,2892,55.47
HP012,B21191,2024-10-26,2025-04-24,1686,31.72
HP010,B11504,2024-12-20,2026-12-20,2683,8.52
HP009,B40112,2023-03-27,2024-03-26,955,53.19
HP001,B77042,2024-09-04,2025-03-03,510,45.25
HP007,B66597,2024-10-02,2026-03-26,3772,17.64
HP005,B50747,2024-02-18,2026-02-17,2450,47.45
HP001,B88107,2024-07-20,2025-01-16,2010,65.93
HP007,B13020,2024-09-24,2025-09-24,3450,28.63
HP005,B53818,2025-01-06,2027-01-06,95,7.43
HP011,B30534,2025-01-04,2026-01-04,4240,62.13
HP003,B37783,2023-01-16,2024-01-16,1189,53.41
HP005,B85582,2025-02-17,2026-02-17,406,68.4
HP009,B25598,2024-08-09,2025-08-09,313,68.51
HP011,B15923,2024-06-30,2025-06-30,1876,30.73
HP004,B21964,2023-06-20,2024-06-19,3100,3.19
HP003,B49874,2024-09-21,2026-09-21,1738,51.3
HP007,B87295,2024-08-06,2026-01-28,3051,23.27
HP011,B89967,2023-02-20,2024-02-20,671,45.22
HP009,B18821,2023-11-04,2024-11-03,2233,19.72
HP012,B85020,2023-09-13,2024-03-11,3839,37.61
HP005,B64525,2024-03-30,2025-03-30,4620,6.25
HP002,B53547,2024-03-02,2026-03-02,1316,68.91
HP001,B24935,2023-08-07,2024-02-03,3013,69.11
HP003,B24534,2025-05-24,2026-11-15,1006,55.4
HP007,B46948,2024-08-29,2026-08-29,4700,50.6
HP006,B15669,2023-09-01,2024-08-31,4205,69.98
HP011,B24522,2023-06-12,2024-06-11,1602,36.42
HP008,B72042,2023-11-15,2025-05-08,2036,20.24
HP004,B71635,2024-09-29,2025-09-29,4906,42.68
HP010,B85470,2024-07-16,2026-01-07,4687,32.8
HP001,B98669,2023-02-26,2023-08-25,4139,10.91
HP006,B53772,2023-02-27,2024-02-27,1384,17.89
HP006,B40955,2023-09-28,2025-09-27,3567,44.13
HP011,B38392,2024-01-22,2025-01-21,4819,67.14
HP012,B43091,2023-11-25,2024-11-24,2169,43.01
HP003,B82011,2024-03-20,2026-03-20,1450,43.09
HP008,B92619,2023-07-18,2024-07-17,72,14.84
HP003,B62485,2025-03-04,2026-03-04,795,6.83
HP006,B27553,2024-03-14,2025-09-05,2667,52.32
HP010,B44871,2023-06-03,2024-06-02,3873,19.94
HP003,B96043,2024-06-22,2025-12-14,390,66.32
HP004,B95309,2023-05-17,2024-11-07,285,3.34
HP008,B57542,2025-03-22,2026-03-22,2804,32.52
HP006,B54455,2023-09-25,2025-09-24,1113,4.07
HP003,B60125,2024-12-24,2025-12-24,206,35.72
HP009,B34519,2023-04-06,2024-04-05,1765,1.57
HP008,B78872,2023-12-09,2025-06-01,869,28.13
HP003,B20402,2023-07-02,2024-07-01,2827,61.1
HP004,B92094,2023-07-25,2025-01-15,2706,39.91
HP002,B56768,2023-07-25,2024-07-24,4338,68.16
HP003,B13324,2024-11-05,2026-04-29,4206,16.8
HP002,B95534,2024-01-27,2025-07-20,3080,44.83
HP002,B88352,2023-03-05,2024-08-26,4095,10.15
HP010,B71956,2024-09-25,2025-09-25,2652,15.52
HP002,B89414,2025-02-28,2026-08-22,4184,25.42
HP002,B43307,2025-05-25,2027-05-25,2400,24.25
HP002,B31919,2025-03-29,2027-03-29,968,18.33
HP009,B87286,2024-10-21,2025-10-21,2943,60.95
HP010,B45001,2023-06-15,2024-12-06,830,17.8
HP005,B84452,2025-01-27,2026-07-21,1867,16.0
HP008,B68787,2024-05-11,2025-11-02,4237,3.6
HP011,B39098,2024-05-18,2025-11-09,2703,26.95
HP003,B46422,2024-04-07,2025-09-29,3327,27.66
HP011,B67575,2024-02-05,2026-02-04,2300,66.7
HP010,B62672,2024-08-06,2026-01-28,3617,16.68
HP008,B23420,2023-06-11,2025-06-10,2862,43.65
HP007,B84945,2025-05-05,2026-05-05,4504,26.93
HP003,B17575,2023-11-01,2024-10-31,521,17.6
HP003,B75406,2025-02-09,2027-02-09,4485,4.32
HP001,B32071,2024-07-08,2025-01-04,978,12.69
HP011,B69078,2025-02-09,2026-02-09,4627,39.01
HP012,B40362,2024-07-12,2025-01-08,4896,35.36
HP007,B55151,2025-02-04,2027-02-04,175,3.25
HP005,B33458,2025-01-06,2027-01-06,2633,20.0
HP005,B44075,2023-05-20,2024-11-10,4714,21.88
HP002,B91564,2024-01-26,2025-07-19,3665,24.01
HP003,B39949,2025-02-19,2027-02-19,4720,34.39
HP001,B88904,2025-04-03,2025-09-30,2758,25.04
HP008,B37866,2025-01-10,2026-07-04,1416,16.62
HP010,B77601,2024-09-14,2025-09-14,3460,23.86
HP010,B87605,2023-12-04,2024-12-03,1758,15.33
HP002,B16760,2024-12-16,2026-06-09,2292,34.24
HP004,B43018,2023-01-18,2025-01-17,2409,28.05
HP004,B98293,2024-07-21,2026-07-21,1122,14.73
HP011,B51635,2025-02-25,2026-02-25,3670,65.06
HP012,B53621,2024-04-05,2024-10-02,2711,54.88
HP011,B75496,2025-01-19,2026-07-13,824,26.95
HP001,B61415,2024-08-14,2025-02-10,2406,24.98
HP002,B98727,2023-07-26,2025-07-25,2226,69.04
HP005,B74190,2024-08-31,2026-02-22,1632,40.52
HP001,B96434,2023-09-27,2024-03-25,1690,57.19
HP006,B30448,2024-01-18,2026-01-17,1323,30.41
HP011,B95746,2025-02-09,2026-08-03,1977,47.93
HP004,B17230,2024-01-20,2025-01-19,298,14.84
HP004,B69371,2024-05-30,2025-11-21,1235,65.61
HP005,B73841,2023-10-22,2024-10-21,1387,18.11
HP007,B61642,2025-04-20,2026-10-12,4358,28.91
HP008,B10896,2024-11-02,2025-11-02,3859,7.24
HP002,B43858,2024-08-15,2026-02-06,2669,2.39
HP006,B52978,2023-01-25,2025-01-24,2652,18.85
HP005,B64733,2025-05-04,2026-05-04,4389,66.84
HP001,B66924,2023-04-12,2023-10-09,1447,22.07
HP007,B12709,2024-02-12,2025-08-05,740,40.52
HP003,B10165,2023-12-08,2025-12-07,1334,14.07
HP009,B86308,2023-12-18,2024-12-17,548,62.77
HP005,B68820,2024-04-15,2025-04-15,2723,57.63
HP003,B32416,2024-05-21,2026-05-21,173,62.24
HP006,B94211,2025-02-02,2026-07-27,4980,18.64
HP001,B65931,2023-10-19,2024-04-16,184,11.0
HP006,B36142,2023-11-27,2025-11-26,2658,69.42
HP009,B48144,2023-02-25,2023-08-24,3011,34.16
HP006,B93972,2023-02-25,2024-02-25,310,10.04
HP004,B16222,2025-04-15,2026-10-07,3550,30.99
HP004,B36517,2024-05-08,2025-05-08,3473,9.27
HP008,B74310,2023-11-13,2025-05-06,2991,51.31
HP011,B34445,2024-07-25,2026-01-16,4636,4.05
HP009,B44814,2024-12-04,2025-12-04,2105,11.73
HP010,B15129,2023-03-31,2024-09-21,2528,25.75
HP010,B19945,2025-03-08,2027-03-08,655,49.23
HP009,B81457,2024-06-17,2025-06-17,2228,22.36
HP010,B48328,2025-06-03,2026-06-03,1740,62.61
HP006,B26048,2023-05-31,2025-05-30,1939,50.56
HP006,B42672,2024-01-09,2026-01-08,4030,41.93
HP003,B86261,2023-08-19,2025-08-18,175,15.21
HP001,B61489,2023-05-12,2024-05-11,4560,59.71
HP005,B33927,2024-08-01,2026-08-01,2084,29.65
HP012,B61005,2025-06-03,2025-11-30,1576,62.14
HP009,B87157,2024-03-29,2024-09-25,4370,46.48
HP012,B65938,2023-12-31,2024-06-28,1004,53.99
HP008,B32414,2024-11-17,2025-11-17,731,42.97
HP002,B19352,2025-01-20,2026-07-14,1077,37.98
HP002,B44687,2024-01-24,2025-01-23,824,15.47
HP010,B85755,2024-08-28,2025-08-28,627,3.02
HP011,B96902,2024-05-12,2025-05-12,2186,27.18
HP006,B48184,2025-04-25,2026-10-17,2492,34.44
HP007,B78180,2024-04-24,2026-04-24,1829,7.05
